,Unnamed: 0,id,fecha_de_i,fecha_fina,fechaasign,fechalegal,nombreunid,codestado,codtrabajo,actividad,barrio,com1,com2,causal,orden,solicitud,cliente,producto,consecruta,codruta,x,y,id_download,sentinel_img_date,landsat_img_date,date_diff_img,date_diff_leak,sentinel_cloud,landsat_cloud,rmse
891,891,34788.0,2022-07-12,2022-07-12,2022-07-12,2022-07-12,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FUNDADORES FRACC.,,"Se reparo fuga en tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492116721","SE REPARA FTC, GENERA BA",35762791.0,,209484.0,209484.0,59.0,SECTOR 10/BLOQUE 04 - RUTA MO0126,784371.679364,2418001.28301,34788.0,2022-06-08,2022-06-12,4 days,-34 days,0.01966,7.58,409.16462152982217
892,892,36430.0,2022-07-13,2022-07-13,2022-07-13,2022-07-13,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,FUNDADORES FRACC.,,"Se reparo fuga en tubo central por sarro,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492132674","SE REPARA FTC, GENERA BA",35794338.0,,288575.0,288575.0,60.0,SECTOR 10/BLOQUE 04 - RUTA MO0126,784368.56305,2417996.15199,36430.0,2022-06-18,2022-06-19,1 days,-25 days,16.573383,29.46,1771.1210637391332
893,893,36282.0,2022-07-15,2022-07-15,2022-07-18,2022-07-18,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.70*1.00       1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",35964932.0,,187715.0,187715.0,54.0,SECTOR 05/BLOQUE 08 - RUTA 514608,783862.173818,2422402.04278,36282.0,2022-06-18,2022-06-19,1 days,-30 days,16.573383,29.46,1983.6875552045178
894,894,36281.0,2022-07-18,2022-07-18,2022-07-18,2022-07-19,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,NATURA FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492269330","SE REPARA FTC, GENERA BA",35965031.0,,288432.0,288432.0,147.0,SECTOR 05/BLOQUE 13 - RUTA 508702,784171.985232,2428097.75571,36281.0,2022-06-18,2022-06-19,1 days,-31 days,16.573383,29.46,1287.138552341627
895,895,34941.0,2022-07-20,2022-07-20,2022-07-20,2022-07-20,FUGAS VEOLIA 4,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LAS CUMBRES FRACC.,,"ejecutad un señalamiento,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492334428","SE REPARA FTC, GENERA BA",36037120.0,,257119.0,257119.0,192.0,SECTOR 05/BLOQUE 12 - RUTA 517410,782579.010533,2425607.10042,34941.0,2022-07-13,2022-07-14,1 days,-7 days,14.856972,14.2,394.212748881363
896,896,36504.0,2022-07-23,2022-07-23,2022-07-26,2022-07-26,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ESTRELLA COL.,,SE REPARA FUGA EN TOMA CENTRO ARROYO 2.40*1.30            2 SEÑALAMIENTOS,"SE REPARA FTC, GENERA BA",36201165.0,,179373.0,179373.0,100.0,SECTOR 05/BLOQUE 03 - RUTA 512800,781325.650165,2424363.40478,36504.0,2022-07-13,2022-07-14,1 days,-13 days,14.856972,14.2,483.9580146991809
897,897,36600.0,2022-07-27,2022-07-27,2022-07-28,2022-07-28,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JOSE LOPEZ PORTILLO FRACC.,,SE REPARA FUGA EN TOMA CENTRAL BANQUETA 1.00*.70,"SE REPARA FTC, GENERA BA",36267545.0,,259878.0,259878.0,112.0,SECTOR 09/BLOQUE 01 - RUTA 914007,776884.176187,2418615.08282,36600.0,2022-07-18,2022-07-21,3 days,-10 days,2.49722,2.3,337.8894554811149
898,898,34977.0,2022-07-28,2022-07-28,2022-07-29,2022-07-29,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.00*1.00,"SE REPARA FTC, GENERA BA",36308265.0,,37139.0,37139.0,236.0,SECTOR 11/BLOQUE 01 - RUTA 110014,786394.04855,2420467.7619,34977.0,2022-07-18,2022-07-21,3 days,-11 days,2.49722,2.3,255.8943610753276
899,899,36573.0,2022-07-31,2022-07-31,2022-07-31,2022-07-31,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FRACC.,AV. OJOCALIENTE 115-9488  OJOCALIENTE FRACC... TEL:4491233716,"se deja señalizado ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492616406","SE REPARA FTC, GENERA BA",36311211.0,,186798.0,186798.0,20.0,SECTOR 05/BLOQUE 08 - RUTA 514613,783399.508917,2423145.83653,36573.0,2022-07-18,2022-07-21,3 days,-13 days,2.49722,2.3,277.78323839223776
900,900,36405.0,2022-08-01,2022-08-01,2022-08-01,2022-08-01,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VISTAS DE ORIENTE FRACC.,,"se deja señalizado,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492651897","SE REPARA FTC, GENERA BA",36358344.0,,194952.0,194952.0,58.0,SECTOR 05/BLOQUE 07 - RUTA 520007,785178.37,2422185.465,36405.0,2022-07-18,2022-07-21,3 days,-14 days,2.49722,2.3,259.5655881536082
901,901,35136.0,2022-08-02,2022-08-02,2022-08-02,2022-08-02,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PRIMO VERDAD COL.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492686946","SE REPARA FTC, GENERA BA",36387344.0,,33836.0,33836.0,146.0,SECTOR 08/BLOQUE 03 - RUTA 815600,776960.98351,2425053.79348,35136.0,2022-07-18,2022-07-21,3 days,-15 days,2.49722,2.3,373.78168111321804
902,902,36567.0,2022-08-03,2022-08-03,2022-08-05,2022-08-05,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 2.00*1.50               1 SEÑALAMIENTO,"SE REPARA FTC, GENERA BA",36470143.0,,269948.0,269948.0,115.0,SECTOR 05/BLOQUE 09 - RUTA 519919,783567.518324,2423692.93892,36567.0,2022-07-18,2022-07-21,3 days,-18 days,2.49722,2.3,288.998185727393
903,903,36466.0,2022-08-05,2022-08-05,2022-08-05,2022-08-05,FUGAS VEOLIA 1,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,"se reparo tubo PVC de 3 pulgadas,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492777027","SE REPARA FTC, GENERA BA",36470578.0,,62945.0,62945.0,116.0,SECTOR 05/BLOQUE 09 - RUTA 519919,783572.114333,2423696.79731,36466.0,2022-07-18,2022-07-21,3 days,-18 days,2.49722,2.3,289.825637367103
904,904,35183.0,2022-08-10,2022-08-10,2022-08-10,2022-08-10,CABO FUGAS VEOLIA 7,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INFO. MORELOS FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492907553","SE REPARA FTC, GENERA BA",36692237.0,,324986.0,324986.0,13.0,SECTOR 10/BLOQUE 05 - RUTA MO0063,783663.561018,2420302.77091,35183.0,2022-07-18,2022-07-21,3 days,-23 days,2.49722,2.3,458.10874368293014
905,905,36542.0,2022-08-11,2022-08-11,2022-08-11,2022-08-11,FUGAS VEOLIA 24,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PRIMO VERDAD COL.,,"terminada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492944982","SE REPARA FTC, GENERA BA",36722060.0,,223881.0,223881.0,5.0,SECTOR 08/BLOQUE 03 - RUTA 815600,777130.889916,2425066.41167,36542.0,2022-07-18,2022-07-21,3 days,-24 days,2.49722,2.3,387.70342370490624
906,906,36520.0,2022-08-12,2022-08-12,2022-08-12,2022-08-12,FUGAS VEOLIA 15,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,"reparada,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525492964880","SE REPARA FTC, GENERA BA",36745481.0,,49825.0,49825.0,128.0,SECTOR 11/BLOQUE 01 - RUTA 110015,786004.592426,2420762.14993,36520.0,2022-07-18,2022-07-21,3 days,-25 days,2.49722,2.3,256.99359190292967
907,907,36733.0,2022-08-16,2022-08-16,2022-08-16,2022-08-16,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ZONA CENTRO DTO. NORTE,SE REPORTA FUGA ENTRE CALLE Y BANQUETA  MELCHOR OCAMPO 219 ZONA CENTRO DTO. NORTE,"bache a cargo de contratista,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493060481","SE REPARA FTC, GENERA BA",36878139.0,,214099.0,214099.0,107.0,SECTOR 01/BLOQUE 01 - RUTA 100601,779829.994819,2422998.2864,36733.0,2022-07-18,2022-07-21,3 days,-29 days,2.49722,2.3,310.238608965129
908,908,35110.0,2022-08-17,2022-08-17,2022-08-17,2022-08-17,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,ESTRELLA COL.,,"drenaje esta roto,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493076562","SE REPARA FTC, GENERA BA",36907674.0,,249881.0,249881.0,38.0,SECTOR 05/BLOQUE 03 - RUTA 512804,780794.6534,2424427.42613,35110.0,2022-07-18,2022-07-21,3 days,-30 days,2.49722,2.3,489.2976947289756
909,909,35262.0,2022-08-23,2022-08-23,2022-08-23,2022-08-23,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FOVISSSTE II FRACC,CERRO DE AYUTLA 116   MZ-22 LT-24 OJOCALIENTE FOVISSSTE II FRACC USUARIO INDICA QUE AGUA YA BROTA COMO FUENTE DE AGUA LIMPIA EN MEDIO DE LA CALLE,"se repara fuga ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493235147","SE REPARA FTC, GENERA BA",37052976.0,,86294.0,86294.0,97.0,SECTOR 05/BLOQUE 06 - RUTA 517802,783335.958867,2420976.1476,35262.0,2022-08-05,2022-08-06,1 days,-18 days,11.414251,6.58,467.96787185346926
910,910,35279.0,2022-08-24,2022-08-24,2022-08-24,2022-08-24,FUGAS VEOLIA 13,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JOSE LOPEZ PORTILLO FRACC.,,"se reparo fuga en tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493287212","SE REPARA FTC, GENERA BA",37123578.0,,260000.0,260000.0,112.0,SECTOR 09/BLOQUE 02 - RUTA 913903,776724.377123,2419343.74249,35279.0,2022-08-05,2022-08-06,1 days,-19 days,11.414251,6.58,295.2125663075137
911,911,36652.0,2022-08-28,2022-08-28,2022-08-28,2022-08-28,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,"se repara fuga,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493389383","SE REPARA FTC, GENERA BA",37210584.0,,71502.0,71502.0,114.0,SECTOR 05/BLOQUE 09 - RUTA 519927,782849.476696,2423965.36979,36652.0,2022-08-05,2022-08-06,1 days,-23 days,11.414251,6.58,368.0871287266591
912,912,36765.0,2022-08-29,2022-08-29,2022-08-29,2022-08-29,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,DE LA PURISIMA BARRIO,,"se repara fuga central ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493419762","SE REPARA FTC, GENERA BA",37210680.0,,202642.0,202642.0,26.0,SECTOR 01/BLOQUE 01 - RUTA 106600,780487.644974,2422589.60621,36765.0,2022-08-05,2022-08-06,1 days,-24 days,11.414251,6.58,204.59520634791977
913,913,36912.0,2022-09-02,2022-09-02,2022-09-02,2022-09-02,FUGAS VEOLIA 16,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PERIODISTAS FRACC.,,"se reparo tubo,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493548244","SE REPARA FTC, GENERA BA",37370471.0,,173164.0,173164.0,35.0,SECTOR 10/BLOQUE 05 - RUTA MO0106,784627.866337,2418874.27264,36912.0,2022-08-05,2022-08-06,1 days,-28 days,11.414251,6.58,361.238506616678
914,914,36911.0,2022-09-02,2022-09-02,2022-09-02,2022-09-02,FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,HACIENDA EL COBANO FRACC.,,"e,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493547649","SE REPARA FTC, GENERA BA",37370396.0,,684197.0,378457.0,168.0,SECTOR 05/BLOQUE 03 - RUTA 519801,781132.219761,2424951.98269,36911.0,2022-08-05,2022-08-06,1 days,-28 days,11.414251,6.58,182.9379439844844
915,915,36944.0,2022-09-04,2022-09-04,2022-09-04,2022-09-04,CABO FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VALLE DE LOS CACTUS FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493571424","SE REPARA FTC, GENERA BA",37395148.0,,45462.0,45462.0,65.0,SECTOR 11/BLOQUE 01 - RUTA 110014,786435.051201,2420372.42971,36944.0,2022-08-05,2022-08-06,1 days,-30 days,11.414251,6.58,836.3418738737723
916,916,36962.0,2022-09-08,2022-09-08,2022-09-08,2022-09-08,CABO FUGAS VEOLIA 7,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. DE AGUASCALIENTES FRACC.,,"mandar reparar drenaje,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493707618","SE REPARA FTC, GENERA BA",37560350.0,,14621.0,14621.0,21.0,SECTOR 03/BLOQUE 03 - RUTA 311102,780517.052941,2420292.69779,36962.0,2022-08-20,2022-08-22,2 days,-19 days,29.99554,16.1,444.7467175510464
917,917,36664.0,2022-09-13,2022-09-13,2022-09-13,2022-09-13,FUGAS VEOLIA 13,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JOSE LOPEZ PORTILLO FRACC.,,"se   reparo fuga ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493821114","SE REPARA FTC, GENERA BA",37736434.0,,152095.0,152095.0,102.0,SECTOR 09/BLOQUE 01 - RUTA 914004,776496.016782,2418861.46906,36664.0,2022-08-20,2022-08-22,2 days,-24 days,29.99554,16.1,448.4023387412007
918,918,35380.0,2022-09-13,2022-09-13,2022-09-13,2022-09-13,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LA HERRADURA FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493834021","SE REPARA FTC, GENERA BA",37784688.0,,264269.0,264269.0,122.0,SECTOR 08/BLOQUE 01 - RUTA 815500,775902.555463,2427967.75981,35380.0,2022-08-20,2022-08-22,2 days,-24 days,29.99554,16.1,315.3524387301622
919,919,36864.0,2022-09-14,2022-09-14,2022-09-14,2022-09-14,FUGAS VEOLIA 13,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,INSURGENTES COL.,,"se reparo fuga en tubo central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525493866032","SE REPARA FTC, GENERA BA",37805168.0,,171628.0,171628.0,22.0,SECTOR 09/BLOQUE 03 - RUTA 913503,778475.659324,2419060.28396,36864.0,2022-08-20,2022-08-22,2 days,-25 days,29.99554,16.1,325.6583012670538
920,920,35239.0,2022-09-21,2022-09-21,2022-09-22,2022-09-22,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,SE REPARA FUGA EN TOMA CENTRAL    ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",37999033.0,,89518.0,89518.0,16.0,SECTOR 05/BLOQUE 05 - RUTA 513703,782591.063424,2421370.98385,35239.0,2022-09-04,2022-09-07,3 days,-18 days,64.277804,27.83,977.0035287305809
921,921,36964.0,2022-09-22,2022-09-22,2022-09-22,2022-09-22,CABO FUGAS VEOLIA 7,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JESUS TERAN FRACC.,,"bache existente,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494086982","SE REPARA FTC, GENERA BA",38008324.0,,296356.0,296356.0,142.0,SECTOR 05/BLOQUE 05 - RUTA 512400,781848.890342,2421225.27554,36964.0,2022-09-04,2022-09-07,3 days,-18 days,64.277804,27.83,1290.0749990044155
922,922,36895.0,2022-09-23,2022-09-23,2022-09-23,2022-09-23,CABO FUGAS VEOLIA 7,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,"se usaron las campanas de las extremidades. y bache existente,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494114717","SE REPARA FTC, GENERA BA",38030323.0,,159456.0,159456.0,72.0,SECTOR 05/BLOQUE 05 - RUTA 513700,782438.235526,2421321.96927,36895.0,2022-09-04,2022-09-07,3 days,-19 days,64.277804,27.83,1089.111654131406
923,923,36845.0,2022-09-26,2022-09-26,2022-09-26,2022-09-26,FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494152114","SE REPARA FTC, GENERA BA",38043451.0,,89514.0,89514.0,128.0,SECTOR 05/BLOQUE 05 - RUTA 513703,782581.969147,2421242.95915,36845.0,2022-09-04,2022-09-07,3 days,-22 days,64.277804,27.83,1018.6496104875189
924,924,36855.0,2022-09-26,2022-09-26,2022-09-26,2022-09-26,FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE III   FRACC.,,"se repara fuga,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494150117","SE REPARA FTC, GENERA BA",38046005.0,,101308.0,101308.0,109.0,SECTOR 05/BLOQUE 06 - RUTA 519910,784498.901208,2422268.04474,36855.0,2022-09-04,2022-09-07,3 days,-22 days,64.277804,27.83,888.8342317225367
925,925,37063.0,2022-09-27,2022-09-27,2022-09-29,2022-09-29,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,CONDOMINIO SAN GERARDO,,SE REPARA FUGA EN TOMA CENTRAL   BANQUETA .80*.80      .80*.60,"SE REPARA FTC, GENERA BA",38157553.0,,357195.0,357195.0,274.0,SECTOR 03/BLOQUE 03 - RUTA 319700,779782.081468,2413456.29962,37063.0,2022-09-21,2022-09-23,2 days,-8 days,20.657311,11.6,387.3897666116692
926,926,36961.0,2022-09-28,2022-09-28,2022-09-28,2022-09-28,CABO FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,"bache ya reportado anteriormente ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494224674","SE REPARA FTC, GENERA BA",38126818.0,,132343.0,132343.0,55.0,SECTOR 05/BLOQUE 05 - RUTA 513701,782461.624152,2421222.54709,36961.0,2022-09-04,2022-09-07,3 days,-24 days,64.277804,27.83,1087.39735601116
927,927,36828.0,2022-09-28,2022-09-28,2022-09-29,2022-09-29,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. DE AGUASCALIENTES FRACC.,JARDIN DEL ENCINO 403   MZ 110 LT 8  JARD. DE AGUASCALIENTES FRACC FUGA EN TOMA DE AGUA SOBRE ARROYO VISIBLE POR LAS MAÑANAS,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.20*1.00,"SE REPARA FTC, GENERA BA",38157944.0,,79596.0,79596.0,196.0,SECTOR 03/BLOQUE 03 - RUTA 306800,780340.400741,2420675.95504,36828.0,2022-09-21,2022-09-23,2 days,-8 days,20.657311,11.6,241.46539935372908
928,928,35398.0,2022-09-28,2022-09-28,2022-09-28,2022-09-28,FUGAS VEOLIA 1,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FRACC.,,"se reparo fuga en tubería central pvc,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494217222","SE REPARA FTC, GENERA BA",38118776.0,,223134.0,223134.0,161.0,SECTOR 05/BLOQUE 08 - RUTA 514605,783783.948922,2422744.6276,35398.0,2022-09-04,2022-09-07,3 days,-24 days,64.277804,27.83,796.5148916725709
929,929,36876.0,2022-09-29,2022-09-29,2022-09-29,2022-09-29,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,LOS BOSQUES FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494267551","SE REPARA FTC, GENERA BA",38160272.0,,143568.0,143568.0,35.0,SECTOR 08/BLOQUE 01 - RUTA 813404,777891.230092,2426687.99444,36876.0,2022-09-21,2022-09-23,2 days,-8 days,20.657311,11.6,172.9764706287514
930,930,36984.0,2022-09-30,2022-09-30,2022-09-30,2022-09-30,FUGAS VEOLIA 10,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,GOMEZ PORTUGAL COL.,,"se repara fuga central ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494283201","SE REPARA FTC, GENERA BA",38161838.0,,120989.0,120989.0,104.0,SECTOR 05/BLOQUE 05 - RUTA 513702,782563.123303,2421061.09438,36984.0,2022-09-21,2022-09-23,2 days,-9 days,20.657311,11.6,364.3892904863828
931,931,35528.0,2022-09-30,2022-09-30,2022-10-03,2022-10-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,VERSALLES I SECC. FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.20*1.00,"SE REPARA FTC, GENERA BA",38231348.0,,25328.0,25328.0,9.0,SECTOR 03/BLOQUE 01 - RUTA 310801,777391.550282,2420125.3379,35528.0,2022-09-21,2022-09-23,2 days,-12 days,20.657311,11.6,305.4184474207594
932,932,35430.0,2022-10-01,2022-10-01,2022-10-03,2022-10-03,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PILAR BLANCO FRACC.,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",38231404.0,,28995.0,28995.0,132.0,SECTOR 09/BLOQUE 04 - RUTA 914809,779203.01062,2418343.03535,35430.0,2022-09-21,2022-09-23,2 days,-12 days,20.657311,11.6,146.48707844534567
933,933,36974.0,2022-10-03,2022-10-03,2022-10-03,2022-10-03,FUGAS VEOLIA 12,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,JARD. STA. ELENA FRACC.,,"se reparo ftc bache urgente,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494335123","SE REPARA FTC, GENERA BA",38223079.0,,305376.0,305376.0,44.0,SECTOR 03/BLOQUE 02 - RUTA 310504,778084.785846,2420536.90945,36974.0,2022-09-21,2022-09-23,2 days,-12 days,20.657311,11.6,219.67469532933927
934,934,35495.0,2022-10-03,2022-10-03,2022-10-03,2022-10-03,CABO FUGAS VEOLIA 6,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,OJOCALIENTE FOVISSSTE I FRACC.,,",https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494347675","SE REPARA FTC, GENERA BA",38231505.0,,174643.0,174643.0,187.0,SECTOR 05/BLOQUE 06 - RUTA 517800,783183.691386,2421310.3099,35495.0,2022-09-21,2022-09-23,2 days,-12 days,20.657311,11.6,382.1087357518209
935,935,37067.0,2022-10-05,2022-10-05,2022-10-05,2022-10-06,CABO FUGAS VEOLIA 5,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,PASEOS DE SAN ANTONIO FRACC.,,"sin comentarios ,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494420737","SE REPARA FTC, GENERA BA",38287249.0,,311775.0,311775.0,309.0,SECTOR 10/BLOQUE 01 - RUTA MO0239,782435.817899,2414070.89573,37067.0,2022-09-21,2022-09-23,2 days,-15 days,20.657311,11.6,338.74661360805527
936,936,37084.0,2022-10-13,2022-10-13,2022-10-13,2022-10-13,FUGAS VEOLIA 21,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,"sereparo fuga en tuberia central,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494662076","SE REPARA FTC, GENERA BA",38601605.0,,274883.0,274883.0,136.0,SECTOR 05/BLOQUE 09 - RUTA 519927,782875.97725,2423960.51324,37084.0,2022-10-01,2022-10-02,1 days,-12 days,0.000275,2.13,250.2157817108324
937,937,35648.0,2022-10-14,2022-10-14,2022-10-19,2022-10-19,CT - MANTTO. DE REDES,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,SAN PEDRO CIENEGUILLA,,SE REPARA FUGA EN TOMA CENTRAL ARROYO 1.50*1.00,"SE REPARA FTC, GENERA BA",38752632.0,,211221.0,211221.0,117.0,SECTOR AR/BLOQUE 03 - RUTA R50500,767675.933815,2403789.91729,35648.0,2022-10-01,2022-10-02,1 days,-18 days,0.000275,2.13,367.1873022470387
938,938,35629.0,2022-10-20,2022-10-20,2022-10-20,2022-10-20,FUGAS VEOLIA 1,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,MUNICIPIO LIBRE FRACC.,,"mismo bache de la ftc también se reparo la toma,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494858544","SE REPARA FTC, GENERA BA",38768363.0,,249015.0,249015.0,82.0,SECTOR 05/BLOQUE 09 - RUTA 519919,783600.168843,2423700.69555,35629.0,2022-10-01,2022-10-02,1 days,-19 days,0.000275,2.13,244.82140448420506
939,939,35614.0,2022-10-20,2022-10-20,2022-10-20,2022-10-20,CABO FUGAS VEOLIA 2,8.0,10208.0,FTC - FUGA EN TUBERIA CENTRAL,TALAMANTES PONCE COL.,,"mandar a bachar urgente baches ya reportados en otra orden,https://cloud.got-itsolutions.com/base/Tareas/ReportegenericoOrdenes/1525494871041","SE REPARA FTC, GENERA BA",38787194.0,,252774.0,252774.0,169.0,SECTOR 06/BLOQUE 01 - RUTA 610602,779338.852884,2427782.12,35614.0,2022-10-01,2022-10-02,1 days,-19 days,0.000275,2.13,295.60173286018494
